CrimeDate,CrimeCode,CrimeTime,Location,Description,Weapon,Post,District,Neighborhood,Latitude,Longitude
2/4/14,4C,16:30:00,6000 Amberwood Rd,Agg. Assault,Other,443,Northeastern,Frankford,39.31635,-76.54331
2/4/14,4C,17:10:00,1300 W Baltimore St,Agg. Assault,Other,711,Western,Franklin Square,39.28852,-76.63869
2/4/14,4C,18:00:00,2500 Quantico Av,Agg. Assault,Other,533,Northern,Greenspring,39.33825,-76.66005
2/4/14,3B,21:00:00,200 E Federal St,Robbery - Street,,311,Eastern,Greenmount West,39.30781,-76.6135
2/4/14,3CF,21:18:00,4200 Harford Rd,Robbery - Commercial,Firearm,422,Northeastern,Lauraville,39.33877,-76.57351
2/4/14,3AF,23:35:00,5300 Bowleys La,Robbery - Street,Firearm,443,Northeastern,Frankford,39.32039,-76.55223
2/4/14,3AF,23:40:00,5700 Radecke Av,Robbery - Street,Firearm,444,Northeastern,Frankford,39.33012,-76.5355
2/3/14,3NF,21:05:00,5200 Frankford Av,Robbery - Street,Firearm,443,Northeastern,Frankford,39.32586,-76.54105
2/3/14,4D,22:36:00,0 S Carrollton Av,Agg. Assault,Hands,931,Southern,Hollins Market,39.28722,-76.63661
2/3/14,4C,2:30:00,900 S Ponca St,Agg. Assault,Other,242,Southeastern,Greektown,39.28251,-76.5547
2/3/14,4C,2:30:00,900 S Ponca St,Agg. Assault,Other,242,Southeastern,Greektown,39.28251,-76.5547
2/3/14,4C,10:30:00,3700 Eldorado Ave,Agg. Assault,Other,621,Northwestern,Dorchester,39.33184,-76.6904
2/3/14,4D,12:00:00,600 N Wolfe St,Agg. Assault,Hands,321,Eastern,Dunbar-Broadway,39.29758,-76.59087
2/3/14,3CF,13:00:00,1800 Appleton St,Robbery - Commercial,Firearm,741,Western,Easterwood,39.30942,-76.64898
2/3/14,4D,13:15:00,2500 E Northern Pw,Agg. Assault,Hands,423,Northeastern,Hamilton Hills,39.36674,-76.56224
2/3/14,3AK,13:30:00,3100 N Calvert St,Robbery - Street,Knife,512,Northern,Charles Village,39.32604,-76.61479
2/3/14,4B,13:30:00,3100 N Calvert St,Agg. Assault,Knife,512,Northern,Charles Village,39.32604,-76.61479
2/3/14,2A,13:54:00,1500 Lochwood Rd,Rape,Other,412,Northeastern,Hillen,39.34268,-76.59117
2/3/14,3M,13:55:00,1100 N Charles St,Robbery - Commercial,,141,Central,Mid-Town Belvedere,39.30254,-76.61602
2/3/14,4D,15:05:00,3700 Parkview Av,Agg. Assault,Hands,623,Northwestern,Grove Park,39.33716,-76.70684
2/3/14,3B,15:20:00,1000 Covington St,Robbery - Street,,942,Southern,Federal Hill,39.27806,-76.60706
2/3/14,3B,15:20:00,1000 Covington St,Robbery - Street,,942,Southern,Federal Hill,39.27806,-76.60706
2/3/14,3B,15:20:00,1000 Covington St,Robbery - Street,,942,Southern,Federal Hill,39.27806,-76.60706
2/3/14,3B,16:00:00,2200 Chesterfield Av,Robbery - Street,,431,Northeastern,Mayfield,39.33059,-76.57833
2/3/14,3CF,16:00:00,3900 Erdman Av,Robbery - Commercial,Firearm,434,Northeastern,Belair-Edison,39.31494,-76.56862
2/3/14,4D,16:00:00,400 Watty Ct,Agg. Assault,Hands,123,Central,Upton,39.3008,-76.62638
2/3/14,3CF,16:04:00,2500 Belair Rd,Robbery - Commercial,Firearm,434,Northeastern,Belair-Edison,39.31793,-76.57787
2/3/14,3NF,16:04:00,2500 Belair Rd,Robbery - Street,Firearm,434,Northeastern,Belair-Edison,39.31793,-76.57787
2/3/14,3CF,16:04:00,2500 Belair Rd,Robbery - Commercial,Firearm,434,Northeastern,Belair-Edison,39.31793,-76.57787
2/3/14,3D,16:18:00,2800 Belair Rd,Robbery - Commercial,,434,Northeastern,Belair-Edison,39.31885,-76.57682
2/3/14,4A,16:18:00,2800 Belair Rd,Agg. Assault,Firearm,434,Northeastern,Belair-Edison,39.31885,-76.57682
2/3/14,3JK,16:29:00,2300 Sulgrave Av,Robbery - Residence,Knife,533,Northern,Mount Washington,39.36177,-76.66543
2/3/14,3CO,17:40:00,5500 Park Heights Av,Robbery - Commercial,Other,633,Northwestern,Pimlico Good Neighbors,39.3518,-76.6834
2/3/14,3B,18:45:00,5600 Biddison Av,Robbery - Street,,425,Northeastern,Glenham-Belhar,39.34593,-76.55016
2/3/14,3AF,19:13:00,3900 Dorchester Rd,Robbery - Street,Firearm,621,Northwestern,Dorchester,39.32948,-76.68393
2/3/14,4A,23:20:00,4100 Eastmont Av,Agg. Assault,Firearm,432,Northeastern,Belair-Edison,39.31449,-76.56369
2/3/14,9S,2325,4100 Eastmont Av,Shooting,Firearm,432,Northeastern,Belair-Edison,39.31453,-76.5637
2/2/14,4A,6:15:00,3500 Woodring Ave,Agg. Assault,Firearm,424,Northeastern,North Harford Road,39.36068,-76.53958
2/2/14,3CF,6:45:00,1100 S Charles St,Robbery - Commercial,Firearm,942,Southern,Federal Hill,39.27637,-76.61429
2/2/14,3CF,11:23:00,4000 Eastern Av,Robbery - Commercial,Firearm,231,Southeastern,Highlandtown,39.28681,-76.56308
2/2/14,3AK,1:45:00,2000 Mount Royal,Robbery - Street,Knife,133,Central,Reservoir Hill,39.312,-76.62651
2/2/14,3B,2:00:00,500 E Lake Ave,Robbery - Street,,522,Northern,Lake Walker,39.36695,-76.60882
2/2/14,4B,2:25:00,2000 Robb St,Agg. Assault,Knife,342,Eastern,East Baltimore Midway,39.31284,-76.60349
2/2/14,3B,0:30:00,5600 York Rd,Robbery - Street,,523,Northern,Homeland,39.35785,-76.60995
2/2/14,3AF,1:40:00,1800 N Gay St,Robbery - Street,Firearm,331,Eastern,Broadway East,39.31113,-76.58576
2/2/14,4B,1:45:00,2000 Mount Royal,Agg. Assault,Knife,133,Central,Reservoir Hill,39.312,-76.62651
2/2/14,3AF,13:15:00,800 N Bentalou,Robbery - Street,Firearm,721,Western,Evergreen Lawn,39.29745,-76.65342
2/2/14,3CF,16:00:00,2300 E Monument St,Robbery - Commercial,Firearm,323,Eastern,Milton-Montford,39.29879,-76.58419
2/2/14,3B,16:07:00,900 Brunswick St,Robbery - Street,,841,Southwestern,Millhill,39.27795,-76.65867
2/2/14,4C,16:20:00,400 N Port St,Agg. Assault,Other,221,Southeastern,McElderry Park,39.29598,-76.58286
2/2/14,4C,16:20:00,400 N Port St,Agg. Assault,Other,221,Southeastern,McElderry Park,39.29598,-76.58286
2/2/14,3CF,17:16:00,3800 Liberty Hgts Av,Robbery - Commercial,Firearm,642,Northwestern,Callaway-Garrison,39.32705,-76.6813
2/2/14,3AK,17:45:00,3100 Barclay St,Robbery - Street,Knife,513,Northern,Abell,39.32608,-76.61108
2/2/14,3AF,17:50:00,3900 Pinkney Rd,Robbery - Street,Firearm,632,Northwestern,Glen,39.35465,-76.69507
2/2/14,4C,18:00:00,4700 Park Heights Ave,Agg. Assault,Other,614,Northwestern,Central Park Heights,39.34478,-76.6708
2/2/14,3CK,20:29:00,,Robbery - Commercial,Knife,523,Northern,,,
2/2/14,4C,20:50:00,2300 Ashland Av,Agg. Assault,Other,323,Eastern,Milton-Montford,39.30091,-76.58443
2/2/14,4B,21:40:00,2200 W Fayette St,Agg. Assault,Knife,714,Western,Penrose/Fayette Street Outreach,39.28933,-76.65198
2/2/14,3AK,21:46:00,5100 Balto Nat. Pi,Robbery - Street,Knife,823,Southwestern,West Hills,39.29189,-76.70851
2/2/14,4C,22:00:00,2700 Jefferson St,Agg. Assault,Other,221,Southeastern,McElderry Park,39.29689,-76.5789
2/2/14,4C,22:43:00,200 W Read St,Agg. Assault,Other,142,Central,Mount Vernon,39.30034,-76.61879
2/2/14,4C,22:52:00,300 W Saratoga St,Agg. Assault,Other,111,Central,Downtown,39.29291,-76.61975
2/2/14,3AF,23:33:00,1700 E Biddle St,Robbery - Street,Firearm,331,Eastern,Broadway East,39.30433,-76.59431
2/2/14,4D,23:35:00,3800 W Belvedere Av,Agg. Assault,Hands,633,Northwestern,Arlington,39.34523,-76.68153
2/1/14,3P,1:10:00,2200 E North Av,Robbery - Street,,331,Eastern,South Clifton Park,39.31254,-76.58646
2/1/14,4B,1:45:00,1300 Hollins St,Agg. Assault,Knife,933,Southern,Union Square,39.28756,-76.63836
2/1/14,4D,1:45:00,0 Market Pl,Agg. Assault,Hands,111,Central,Downtown,39.28943,-76.6067
2/1/14,4B,5:50:00,2000 Druid Hill Av,Agg. Assault,Knife,131,Central,Druid Heights,39.3076,-76.63554
2/1/14,3AK,6:24:00,1300 Boyd St,Robbery - Street,Knife,933,Southern,Union Square,39.28701,-76.63826
2/1/14,4D,9:00:00,6500 Odonnell St,Agg. Assault,Hands,243,Southeastern,Graceland Park,39.28168,-76.53662
2/1/14,3AF,9:15:00,4300 Park Heights Ave,Robbery - Street,Firearm,614,Northwestern,Central Park Heights,39.3378,-76.66512
2/1/14,3JK,11:29:00,1900 E Lafayette Av,Robbery - Residence,Knife,331,Eastern,Broadway East,39.31078,-76.59139
2/1/14,3B,14:00:00,1800 Gwynns Falls Pw,Robbery - Street,,731,Western,Mondawmin,39.31678,-76.65067
2/1/14,3CF,14:02:00,0 E 25Th St,Robbery - Commercial,Firearm,514,Northern,Old Goucher,39.31784,-76.61609
2/1/14,3AK,16:08:00,2700 Ashland Av,Robbery - Street,Knife,323,Eastern,Madison-Eastend,39.3011,-76.5795
2/1/14,3AK,19:03:00,6400 Eastern Av,Robbery - Street,Knife,242,Southeastern,Pulaski Industrial Area,39.28766,-76.53847
2/1/14,4B,19:28:00,3000 S Hanover St,Agg. Assault,Knife,922,Southern,Middle Branch/Reedbird Parks,39.25137,-76.61498
2/1/14,4D,19:30:00,700 Druid Pk Lake Dr,Agg. Assault,Hands,133,Central,Reservoir Hill,39.31665,-76.63162
2/1/14,3AF,19:53:00,3200 E Fairmount Ave,Robbery - Street,Firearm,222,Southeastern,Patterson Park Neighborhood,39.29354,-76.57193
2/1/14,3CF,19:55:00,3600 W Cold Spring La,Robbery - Commercial,Firearm,643,Northwestern,Ashburton,39.33596,-76.6755
2/1/14,4B,23:30:00,900 Bennett Pl,Agg. Assault,Knife,713,Western,Harlem Park,39.29497,-76.63294
1/31/14,4B,17:30:00,3500 N Rogers Av,Agg. Assault,Knife,622,Northwestern,Howard Park,39.33341,-76.70594
1/31/14,4B,20:28:00,1700 Poncabird Ps,Agg. Assault,Knife,233,Southeastern,Canton Industrial Area,39.27289,-76.55313
1/31/14,3AF,0:05:00,1700 W North Av,Robbery - Street,Firearm,733,Western,Penn North,39.30997,-76.64509
1/31/14,4C,0:16:00,4300 Wentworth Rd,Agg. Assault,Other,621,Northwestern,Central Forest Park,39.32532,-76.69243
1/31/14,4C,1:00:00,1400 E Fayette St,Agg. Assault,Other,212,Southeastern,Dunbar-Broadway,39.29305,-76.59792
1/31/14,3AF,1:15:00,300 Furrow St,Robbery - Street,Firearm,841,Southwestern,Carrollton Ridge,39.28351,-76.65194
1/31/14,4A,1:15:00,300 Furrow St,Agg. Assault,Firearm,841,Southwestern,Carrollton Ridge,39.28351,-76.65194
1/31/14,4C,2:20:00,4800 Odonnell St,Agg. Assault,Other,242,Southeastern,Greektown,39.28099,-76.5547
1/31/14,4C,2:20:00,4800 Odonnell St,Agg. Assault,Other,242,Southeastern,Greektown,39.28099,-76.5547
1/31/14,4C,2:20:00,4800 Odonnell St,Agg. Assault,Other,242,Southeastern,Greektown,39.28099,-76.5547
1/31/14,4C,2:20:00,4800 Odonnell St,Agg. Assault,Other,242,Southeastern,Greektown,39.28099,-76.5547
1/31/14,3D,7:18:00,100 S Haven St,Robbery - Commercial,,242,Southeastern,Kresson,39.29122,-76.56268
1/31/14,1K,724,400 S Ellwood Av,Homicide,Knife,231,Southeastern,Highlandtown,39.28721,-76.57296
1/31/14,4D,11:25:00,3000 Independence St,Agg. Assault,Hands,513,Northern,Better Waverly,39.32433,-76.60341
1/31/14,4B,11:40:00,0 W Baltimore St,Agg. Assault,Knife,111,Central,Downtown,39.28954,-76.61533
1/31/14,4A,14:49:00,5600 Loch Raven Bd,Agg. Assault,Firearm,414,Northeastern,Woodbourne Heights,39.35782,-76.58968
1/31/14,4B,15:47:00,3200 Leverton Av,Agg. Assault,Knife,222,Southeastern,Patterson Park Neighborhood,39.29188,-76.57071
1/31/14,3AF,16:05:00,300 E 33Rd St,Robbery - Street,Firearm,512,Northern,Oakenshawe,39.32836,-76.61334
1/31/14,4D,16:45:00,500 W Pratt St,Agg. Assault,Hands,941,Southern,Downtown West,39.28622,-76.62239
1/31/14,4A,19:07:00,800 N Payson St,Agg. Assault,Firearm,722,Western,Midtown-Edmondson,39.2979,-76.64924
1/31/14,9S,1907,800 N Payson St,Shooting,Firearm,722,Western,Midtown-Edmondson,39.2979,-76.64924
1/31/14,4B,22:24:00,200 N Schroeder St,Agg. Assault,Knife,712,Western,Poppleton,39.29109,-76.63395
1/31/14,3K,23:10:00,1800 Fleet St,Robbery - Residence,,213,Southeastern,Fells Point,39.28464,-76.59081
1/31/14,3K,23:20:00,2200 W Baltimore St,Robbery - Residence,,842,Western,Boyd-Booth,39.2879,-76.65218
1/31/14,3AK,23:21:00,2200 E Oliver St,Robbery - Street,Knife,331,Eastern,Broadway East,39.30781,-76.5871
1/31/14,3AK,23:21:00,2200 E Oliver St,Robbery - Street,Knife,331,Eastern,Broadway East,39.30781,-76.5871
1/31/14,3AF,23:21:00,2200 E Oliver St,Robbery - Street,Firearm,331,Eastern,Broadway East,39.30781,-76.5871
1/31/14,4A,23:21:00,2200 E Oliver St,Agg. Assault,Firearm,331,Eastern,Broadway East,39.30781,-76.5871
1/31/14,3P,23:30:00,400 E Pratt St,Robbery - Street,,112,Central,Inner Harbor,39.28668,-76.6098
1/31/14,9S,2321,2200 E Oliver St,Shooting,Firearm,331,Eastern,Broadway East,39.30781,-76.5871
1/30/14,4D,7:15:00,3800 Bartwood Rd,Agg. Assault,Hands,632,Northwestern,Glen,39.35902,-76.70057
1/30/14,3CF,8:06:00,0 W Biddle St,Robbery - Commercial,Firearm,141,Central,Mid-Town Belvedere,39.30342,-76.61718
1/30/14,4B,1:50:00,2300 W Baltimore St,Agg. Assault,Knife,842,Western,Shipley Hill,39.28781,-76.65404
1/30/14,4B,1:50:00,2300 W Baltimore St,Agg. Assault,Knife,842,Western,Shipley Hill,39.28781,-76.65404
1/30/14,1F,129,900 S Clinton St,Homicide,Firearm,232,Southeastern,Canton,39.28237,-76.56974
1/30/14,3JF,3:51:00,200 E 25Th St,Robbery - Residence,Firearm,514,Northern,Barclay,39.31795,-76.61334
1/30/14,3JF,3:51:00,200 E 25Th St,Robbery - Residence,Firearm,514,Northern,Barclay,39.31795,-76.61334
1/30/14,3B,9:38:00,800 E Pratt St,Robbery - Street,,211,Southeastern,Little Italy,39.28712,-76.60363
1/30/14,1F,1010,1500 Cole St,Homicide,Firearm,935,Southern,New Southwest/Mount Clare,39.28227,-76.64067
1/30/14,1F,1010,1500 Cole St,Homicide,Firearm,935,Southern,New Southwest/Mount Clare,39.28227,-76.64067
1/30/14,3EF,11:30:00,1100 W North Av,Robbery - Commercial,Firearm,133,Central,Reservoir Hill,39.31037,-76.63589
1/30/14,3B,12:31:00,300 S Central Av,Robbery - Street,,211,Southeastern,Little Italy,39.28705,-76.59928
1/30/14,4C,14:22:00,4000 Pimlico Rd,Agg. Assault,Other,614,Northwestern,Central Park Heights,39.3357,-76.66263
1/30/14,4C,14:22:00,4000 Pimlico Rd,Agg. Assault,Other,614,Northwestern,Central Park Heights,39.3357,-76.66263
1/30/14,4C,15:00:00,2000 N Edgewood St,Agg. Assault,Other,812,Southwestern,Fairmont,39.31003,-76.67597
1/30/14,3K,15:05:00,2900 Round Rd,Robbery - Residence,,922,Southern,Cherry Hill,39.24585,-76.62744
1/30/14,3B,15:20:00,1200 Poplar Grove St,Robbery - Street,,814,Southwestern,Winchester,39.30151,-76.6654
1/30/14,3B,15:33:00,3200 Harford Rd,Robbery - Street,,421,Northeastern,Montebello,39.32721,-76.58447
1/30/14,4C,15:50:00,1400 N Collington Av,Agg. Assault,Other,331,Eastern,Broadway East,39.30711,-76.58714
1/30/14,3CF,17:10:00,6300 Belair Rd,Robbery - Commercial,Firearm,445,Northeastern,Cedmont,39.35173,-76.53409
1/30/14,4A,17:42:00,2000 W Baltimore St,Agg. Assault,Firearm,714,Western,Penrose/Fayette Street Outreach,39.2881,-76.64888
1/30/14,9S,1742,2100 W Lexington St,Shooting,Firearm,714,Western,Penrose/Fayette Street Outreach,39.29047,-76.65041
1/30/14,3AF,18:55:00,400 N Lakewood Av,Robbery - Street,Firearm,221,Southeastern,McElderry Park,39.29592,-76.57931
1/30/14,1F,1849,4100 Walrad St,Homicide,Firearm,833,Southwestern,Irvington,39.28001,-76.68364
1/30/14,3AF,19:30:00,5000 Eugene Av,Robbery - Street,Firearm,426,Northeastern,Waltherson,39.33829,-76.55751
1/30/14,3AO,20:00:00,2900 Ridgewood Av,Robbery - Street,Other,613,Northwestern,Lucille Park,39.3392,-76.67087
1/30/14,3AK,20:10:00,4000 Fords La,Robbery - Street,Knife,632,Northwestern,Glen,39.3565,-76.7003
1/30/14,4A,21:15:00,1200 Woodbourbe,Agg. Assault,Firearm,414,Northeastern,Woodbourne Heights,39.35409,-76.59453
1/30/14,4C,21:45:00,800 E North Av,Agg. Assault,Other,342,Eastern,East Baltimore Midway,39.31159,-76.60683
1/30/14,9S,2115,1200 Woodbourne Av,Shooting,Firearm,414,Northeastern,Woodbourne Heights,39.35409,-76.59453
1/30/14,3AF,23:55:00,1200 Beaumont Av,Robbery - Street,Firearm,413,Northeastern,New Northwood,39.35086,-76.59846
1/29/14,3AK,0:00:00,2500 Brookfield Ave,Robbery - Street,Knife,133,Central,Reservoir Hill,39.31617,-76.63389
1/29/14,9S,18,2800 W Baltimore St,Shooting,Firearm,842,Southwestern,Shipley Hill,39.28755,-76.66183
1/29/14,4C,1:34:00,6600 Holabird Av,Agg. Assault,Other,243,Southeastern,Broening Manor,39.27248,-76.53345
1/29/14,4C,2:24:00,4300 Fairfax Rd,Agg. Assault,Other,641,Northwestern,Windsor Hills,39.32007,-76.68882
1/29/14,4C,2:24:00,4300 Fairfax Rd,Agg. Assault,Other,641,Northwestern,Windsor Hills,39.32007,-76.68882
1/29/14,3AF,3:33:00,900 N Kresson St,Robbery - Street,Firearm,333,Eastern,Orangeville,39.30226,-76.56061
1/29/14,4A,5:20:00,3700 Manchester Av,Agg. Assault,Firearm,614,Northwestern,Central Park Heights,39.34235,-76.67645
1/29/14,3AF,7:55:00,0 N Collington Av,Robbery - Street,Firearm,212,Southeastern,Butcher's Hill,39.29201,-76.58586
1/29/14,3AK,12:00:00,2500 E Northern Pw,Robbery - Street,Knife,423,Northeastern,Hamilton Hills,39.36674,-76.56224
1/29/14,2A,12:01:45,1900 Division St,Rape,Other,123,Central,Upton,39.30622,-76.63593
1/29/14,4B,12:04:00,1400 E North Av,Agg. Assault,Knife,342,Eastern,East Baltimore Midway,39.31196,-76.59922
1/29/14,3D,14:19:00,200 N Highland Av,Robbery - Commercial,,224,Southeastern,Ellwood Park/Monument,39.29505,-76.56962
1/29/14,3CF,14:55:00,6600 Harford Rd,Robbery - Commercial,Firearm,424,Northeastern,Westfield,39.36279,-76.55244
1/29/14,3B,15:30:00,1200 Braddish Ave,Robbery - Street,,814,Southwestern,Winchester,39.30167,-76.6609
1/29/14,4B,15:45:00,2200 Ruskin Ave,Agg. Assault,Knife,732,Western,Parkview/Woodbrook,39.31508,-76.64776
1/29/14,3K,18:00:00,3000 Arunah Av,Robbery - Residence,,814,Southwestern,Franklintown Road,39.29504,-76.66799
1/29/14,4A,19:00:00,400 N Clinton St,Agg. Assault,Firearm,224,Southeastern,Ellwood Park/Monument,39.29646,-76.57057
1/29/14,3AF,20:05:00,2900 Pulaski Hwy,Robbery - Street,Firearm,224,Southeastern,Ellwood Park/Monument,39.29517,-76.57595
1/29/14,3AF,20:05:00,2900 Pulaski Hwy,Robbery - Street,Firearm,224,Southeastern,Ellwood Park/Monument,39.29517,-76.57595
1/29/14,4C,20:18:00,3000 Mathews St,Agg. Assault,Other,513,Northern,Better Waverly,39.32518,-76.60693
1/29/14,4B,20:30:00,500 N Linwood Av,Agg. Assault,Knife,224,Southeastern,Ellwood Park/Monument,39.29762,-76.57652
1/29/14,3CO,21:02:00,3400 Clifton Av,Robbery - Commercial,Other,812,Southwestern,Mount Holly,39.31089,-76.6756
1/28/14,3AK,15:01:00,100 W 39Th St,Robbery - Street,Knife,541,Northern,Tuscany-Canterbury,39.33567,-76.62052
1/28/14,3B,16:00:00,300 S Highland Ave,Robbery - Street,,231,Southeastern,Highlandtown,39.2884,-76.56917
1/28/14,4D,16:47:00,1900 Druid Hill Av,Agg. Assault,Hands,131,Central,Druid Heights,39.3069,-76.63458
1/28/14,3NF,21:06:00,6500 Eberle Dr,Robbery - Street,Firearm,631,Northwestern,Reisterstown Station,39.35369,-76.70657
1/28/14,3AF,21:13:00,3200 Hamilton Av,Robbery - Street,Firearm,425,Northeastern,Glenham-Belhar,39.34986,-76.55914
1/28/14,3JF,21:30:00,1400 Eutaw Pl,Robbery - Residence,Firearm,132,Central,Madison Park,39.30483,-76.62749
1/28/14,4C,22:00:00,,Agg. Assault,Other,534,Northern,,,
1/28/14,3NF,14:30:00,3200 The Alameda,Robbery - Street,Firearm,411,Northeastern,Coldstream Homestead Montebello,39.32666,-76.59444
1/28/14,4D,15:00:00,600 N Carrollton Av,Agg. Assault,Hands,713,Western,Harlem Park,39.29574,-76.63715
1/28/14,3CK,15:00:00,4500 Edmondson Ave,Robbery - Commercial,Knife,822,Southwestern,Rognel Heights,39.2935,-76.69266
1/28/14,4C,15:00:00,600 N Carrollton Av,Agg. Assault,Other,713,Western,Harlem Park,39.29574,-76.63715
1/28/14,3AJF,8:25:00,2100 Echodale Av,Robbery - Carjacking,Firearm,421,Northeastern,Lauraville,39.35367,-76.57184
1/28/14,3K,12:00:00,2800 Winwood Ct,Robbery - Residence,,922,Southern,Cherry Hill,39.24646,-76.62889
1/28/14,4A,12:29:00,5200 Denmore Av,Agg. Assault,Firearm,633,Northwestern,Arlington,39.3487,-76.67805
1/28/14,1F,1229,5200 Denmore Av,Homicide,Firearm,633,Northwestern,Arlington,39.3487,-76.67805
1/28/14,9S,1229,5200 Denmore Av,Shooting,Firearm,633,Northwestern,Arlington,39.3487,-76.67805
1/28/14,3NF,17:40:00,2400 Greenmount Av,Robbery - Street,Firearm,342,Eastern,East Baltimore Midway,39.3169,-76.60943
1/28/14,3JO,18:30:00,3400 Piedmont Av,Robbery - Residence,Other,641,Northwestern,Hanlon-Longwood,39.31623,-76.67517
1/28/14,4C,23:00:00,2300 W Baltimore St,Agg. Assault,Other,714,Western,Penrose/Fayette Street Outreach,39.28791,-76.65303
1/28/14,3CF,23:11:00,400 Federal St,Robbery - Commercial,Firearm,311,Eastern,Greenmount West,39.30796,-76.60976
1/27/14,4A,0:55:00,500 Albemarle St,Agg. Assault,Firearm,211,Southeastern,Inner Harbor,39.28512,-76.60171
1/27/14,4A,0:55:00,500 Albemarle St,Agg. Assault,Firearm,211,Southeastern,Inner Harbor,39.28512,-76.60171
1/27/14,3AF,1:00:00,7200 Harford Rd,Robbery - Street,Firearm,424,Northeastern,North Harford Road,39.36856,-76.54742
1/27/14,3B,3:10:00,400 S Regester St,Robbery - Street,,212,Southeastern,Upper Fells Point,39.2863,-76.59239
1/27/14,3NF,9:50:00,4200 Frankford Av,Robbery - Street,Firearm,444,Northeastern,Frankford,39.33744,-76.55111
1/27/14,4D,10:50:00,4300 10Th St,Agg. Assault,Hands,913,Southern,Brooklyn,39.22639,-76.59988
1/27/14,3B,11:15:00,2200 E Fairmount Av,Robbery - Street,,212,Southeastern,Butcher's Hill,39.29298,-76.58623
1/27/14,4A,11:59:00,1200 W Baltimore St,Agg. Assault,Firearm,712,Western,Poppleton,39.28864,-76.63684
1/27/14,9S,1159,1200 W Baltimore St,Shooting,Firearm,712,Western,Poppleton,39.28864,-76.63684
1/27/14,4C,13:00:00,2500 Seabury Rd,Agg. Assault,Other,922,Southern,Cherry Hill,39.25197,-76.62298
1/27/14,3P,14:45:00,2000 Edgewood St,Robbery - Street,,812,Southwestern,Fairmont,39.31003,-76.67597
1/27/14,3AF,14:45:00,200 N Kenwood Av,Robbery - Street,Firearm,221,Southeastern,McElderry Park,39.29515,-76.57783
1/27/14,3B,15:40:00,100 Kane St,Robbery - Street,,241,Southeastern,Hopkins Bayview,39.29503,-76.53345
1/27/14,4C,16:00:00,100 E Baltimore St,Agg. Assault,Other,111,Central,Downtown,39.28961,-76.6137
1/27/14,3AF,16:15:00,4900 Greenspring Av,Robbery - Street,Firearm,532,Northern,Cylburn,39.3492,-76.65933
1/27/14,3AK,16:45:00,1800 N Fulton Av,Robbery - Street,Knife,742,Western,Sandtown-Winchester,39.30894,-76.64648
1/27/14,4B,18:15:00,,Agg. Assault,Knife,323,Eastern,Madison-Eastend,39.30113,-76.5782
1/27/14,3B,18:35:00,4200 Old Frederick Rd,Robbery - Street,,843,Southwestern,Irvington,39.28702,-76.68635
1/27/14,3P,19:40:00,1100 Hargrove St,Robbery - Street,,141,Central,Mid-Town Belvedere,39.30262,-76.61384
1/27/14,1F,2034,600 E 38Th St,Homicide,Firearm,543,Northern,Waverly,39.33557,-76.60731
1/27/14,3B,21:55:00,1300 Bolton St,Robbery - Street,,132,Central,Bolton Hill,39.30546,-76.62422
1/27/14,3AF,22:30:00,4800 Bayonne Av,Robbery - Street,Firearm,444,Northeastern,Frankford,39.3409,-76.53425
1/27/14,2A,23:00:53,3900 Fordleigh Rd,Rape,Other,632,Northwestern,Glen,39.35594,-76.69858
1/27/14,4C,23:40:00,2800 Ashland Av,Agg. Assault,Other,323,Eastern,Madison-Eastend,39.3012,-76.5769
